"The New, Improved Owlie Madison",Fiction_Crime and Mystery_F. Paul  Wilson_Sharyn  McCrumb_Ed  Gorman_Max Allan  Collins_Jonathan  Kellerman_Billie Sue  Mosiman_Scott  Turow_Barbara  D'Amato_Wendy  Hornsby_Carole Nelson  Douglas_Stuart M.  Kaminsky_Brian  D'Amato_Elizabeth  Engstrom_Joan Lowery  Nixon_John  Jakes_Ramsay  Campell_Patricia  Wallace_Ilana  Kellerman_Nicole Marie  Brush_Annie A.  Anderson_Alyson  Hornsby_Nathan  Collins_Laura  McCrumb_Spencer  McCrumb_Joe  Gorman_Eve  Turow_Lucy  Kaminsky_Christina  Wallace_Nicole Engstrom  Fourmyle_Suzanne Mosiman  Garcia,"A nerd is suddenly very popular.

Published in Great Writers & Kids Write Mystery Stories.",,,,,
Nightmare Child,Fiction_Horror_Dark Fantasy_Ed  Gorman,Appears in Dark Whispers and Cages.,,,,,
Of the Fog,Fiction_Crime and Mystery_Kristine Kathryn  Rusch_Sharyn  McCrumb_Ed  Gorman_Gary A.  Braunbeck_Joan  Hess_Jon L.  Breen_Bill  Crider_Les  Roberts_John  Lutz_Janet  Dawson_Gillian  Roberts_Edward D.  Hoch_Brendan  DuBois_Peter  Crowther_William L.  DeAndrea_John  Helfers_Simon  Brett_Anne  Wingate_Jane  Haddam_Simon  Clark_Mat  Coward_Audrey  Peterson_Doug  Allyn_Elizabeth  Engstrom,Published in Once Upon a Crime.,,,,,
Crime Yellow,Fiction_Crime and Mystery_Ed  Gorman_Jo  Bannister,"Contents:

Introduction by Maxim Jakubowski · in 
One of Those Days_ One of Those Nights by Ed Gorman · nv * 
The Woman of Goodwill [Sherlock Holmes] by Robert Richardson · nv *; first published_ in an abridged form_ in the Independent_ Christmas 1993. 
Much Ado About Something by Susan Kelly · ss * 
Last of Kin by Jo Bannister · ss * 
Do the World a Favour by Mat Coward · ss * 
Two Birds_ One Stone by Lesley Grant-Adamson · ss * 
A House Is Not a Home [Harry Devlin] by Martin Edwards · ss * 
Pawn Sacrifice by Chaz Brenchley · ss * 
A Morning for Remembering by Robert E. Skinner · ss * 
The Wrong Reasons [Tim Simpson] by John Malcolm · ss * 
Brace Yourself by Russell James · nv * 
Dr Bud_ CA by Michael Z. Lewin · ss * 
Fitting Up Stanley by Howard Douglas · ss * 
Mangrove Mama [Jannie Jansen] by Janwillem van de Wetering · ss The Armchair Detective Win 90 
Hollow Point [Dino Francis LaStanza] by ONeil De Noux · nv * 
Midnight at the Lost and Found [Nick Sharman] by Mark Timlin · nv * 

Edited by: Maxim Jakubowski.",,,,,
"One of Those Days, One of Those Nights",Fiction_Crime and Mystery_Suspense_Ed  Gorman_Susan  Kelly_John  Malcolm_Mat  Coward_Michael Z.  Lewin_Jo  Bannister_Martin  Edwards_Lesley  Grant-Adamson_O'Neil  De Noux_Mark  Timlin_Janwillem  van de Wetering_Chaz  Brenchley_Robert  Richardson_Russell  James_Robert E.  Skinner_Howard  Douglas_Lawrence  Block_Peter  Straub_Sharyn  McCrumb_Bill  Pronzini_Max Allan  Collins_J. A. Jance_Marcia  Muller_John  Lutz_Barbara  Collins_Nancy  Pickard_Jan  Grape_Wendy  Hornsby_Brendan  DuBois_Carole Nelson  Douglas_Robert  Barnard_Dana  Stabenow_Doug  Allyn_Ian  Rankin_Julian  Symons_Larry  Segriff_Brenda Melton  Burnham_Liz  Holliday_Ruth  Rendell_Stephen  King_Harlan  Ellison_Donald E.  Westlake_James M.  Cain_Robert  Bloch_Ross  MacDonald_John D.  MacDonald_Georges  Simenon_Jeffery  Deaver_Sara  Paretsky_Jeremiah  Healy_Margaret  Millar_Mickey  Spillane_Rex  Stout_Edward D.  Hoch_Fredric  Brown_Anthony  Boucher_Tony  Hillerman_Lisa  Scottoline_Stanley  Ellin_Michael  Malone_Ed  McBain_Ellery  Queen_Anna Katharine  Green_Erle Stanley  Gardner_Steve  Martini,"What can ruin a night even more than being held up by a thief?  Being held up by two in the same night.

Originally published in Crime Yellow. 

Also appears in:

Cages
Years 25 Finest Crime and Mystery Stories: Fourth Annual Edition
EQMM_ October 1995
Moonchasers and Other Stories
A Century of Great Suspense Stories",,,,,
Our Kind of Guy,Fiction_Crime and Mystery_Ed  Gorman,"Originally published in the July issue of Ellery Queen Mystery Magazine.

Also appears in Famous Blue Raincoat.",,,,,
The Best Western Stories of Ed Gorman,Fiction_Western_Ed  Gorman,Edited by: Bill Pronzini and Martin H. Greenberg,,,,,
Pards,Fiction_Western_Ed  Gorman_Elmore  Leonard_William F.  Nolan_Bill  Pronzini_Joe  Gores_Loren D.  Estleman_Marcia  Muller_Jon L.  Breen_Bill  Crider_Wendi  Lee_L.J.  Washburn_Jeremiah  Healy_H.A.  DeRosso_James M.  Reasoner_Fredric  Brown_Morris  Hershman_Robert J.  Randisi_Mike  Stotter_John  Jakes_John  Harvey_Brian  Garfield_Deborah  Estleman_Gary  Lovisi,"Originally published in The Best Western Stories of Ed Gorman. 

Also appears in Cages and The Fatal Frontier.",,,,,
Prisoners,Fiction_Crime and Mystery_Suspense_Andrew  Vachss_John  Le Carré_Bill  Pronzini_Ed  Gorman_James  Crumley_Sara  Paretsky_Peter  Lovesey_Cornell  Woolrich_Ruth  Rendell_Lawrence  Block_Donald E.  Westlake_Sue  Grafton_Carolyn  Wheat_Joyce  Harrington_Edward D.  Hoch_Lynne  Barrett_Clark  Howard_Julian  Symons_Stanley  Cohen_Frederick  Forsyth_Joyce Carol  Oates_Paul  Theroux_John  Lutz_Evan  Hunter_Liza  Cody_Dorothy Salisbury  Davis_Gabrielle  Kraft_Wendy  Hornsby_Robert  Barnard_Benjamin M.  Schutz_Joseph  Hansen_Michael Z.  Lewin_P.D.  James_Stanley  Ellin_Brian  Garfield,"Originally published in New Crimes.

Also appears in:

The Years Best Mystery and Suspense Stories - 1991
The Prisoners and Other Stories
The Edgar Award Book
Moonchasers and Other Stories",,,,,
Mercenary,Fiction_Science Fiction_Adventure_Space Opera_Political,"He was driven by violent injustice from his home moon of Callisto- and set forth to claim the epic destiny that would blaze across worlds and time. He saw his family destroyed_ his sister carried into sexual slavery_ his beautiful lover killed- and he swore revenge against the murderous pirates who held the Jupiter planetoids in a stranglehold of terror.
Fired by raw courage_ steeled by young might_ he rose in the Navy of Jupiter to command a personal squadron loyal to death. And it was death they faced- against piratical warlords of the Jupiter Ecliptic who laughed at the young commander's challenge... until they met the merciless fury of the warrior who would annihilate all obstacles in his path to immortal renown as the Tyrant of Jupiter!",,,,,
Executive,Fiction_Science Fiction_Adventure_Space Opera_Political,"He was shaping his times as no one before him dared_ mercilessly scourging an entire planet of crime and corruption wherever he found them -- and destroying anyone who stood in his way.  Absolute dictator to the United States of Jupiter_ Hope Hubris was destined to become the most hated and feared man of an era_ a tyrant charged with countless heinous acts and sexual cruelties.  Yet justice remained his fiercest passion.
Now to insure his goals_ Hope would assume an alternate identity and become a rebel -- the brilliant leader in a revolution dedicated to his own overthrow.  To fulfill his dreams he would sacrifice love ... and plunge headlong into madness ...",,,,,
Bunny's Busy Day,Fiction_Children & Young Adult_Picture Books,Bunny wakes up_ washes_ eats breakfast (tastes good!) dresses all by himself (can you?) makes his bed_ and puts away his toys_ which were left lying all over the floor last night_ I guess! Then Mommy Bunny suggests Bunny help her make cookies. Bunny spills flour on the table-- what a mess! --but that's cookie baking for you! Some of the cookies are shaped like carrots. Bunny_ enjoying his milk and cookies_ has had a busy day.,,,,,
Robot Dreams,Fiction_Science Fiction_Isaac  Asimov,"In this collection_ which spans the body of his fiction from the nineteen-forties to the mid-eighties_ are all of the classic Asimovian_ from the scientific puzzle_ to the extraterrestrial thriller_ to the psychological discourse_ all introduced in an important essay written expressly for this collection.

""Robot Dreams""_ the title story_ was a Locus poll winner and Hugo and Nebula Award finalist. The cover of this book and over a dozen black-and-white plates represent the book illustration debut of Ralph McQuarrie_ known worldwide as the most influential designer of science fiction films.

Contents:

Little Lost Robot
Robot Dreams
""Breeds There a Man...?""
Hostess
Sally
Strikebreaker
The Machine That Won the War
Eyes Do More Than See
The Martian Way
Franchise
Jokester
The Last Question
Does a Bee Care?
Light Verse
The Feeling of Power
Spell My Name With an S
The Ugly Little Boy
The Billiard Ball
True Love
The Last Answer
Lest We Remember",,,,,
The Winds of Change...And Other Stories,Fiction_Science Fiction_Isaac  Asimov,"A collection of short stories_ mostly dating from the seventies and eighties.

Contains:

Introduction
About Nothing
A Perfect Fit
Belief
Death of a Foy
Fair Exchange?
For the Birds
Found!
Good Taste
How It Happened
Ideas Die Hard
Ignition Point!
It Is Coming
The Last Answer
The Last Shuttle
Lest We Remember
Nothing for Nothing
One Night of Song
The Smile That Loses
Sure Thing
To Tell at a Glance
The Winds of Change",,,,,
Die Blechtrommel,Fiction_General Fiction_Literary Fiction/classics_Günter  Grass,In form_ The Tin Drum is the autobiography of Oskar Matzerath_ thirty years old_ detained in a mental hospital_ convicted of a murder he did not commit.  It is taken down with the aid of his tin drum - the chosen symbol of his way of life - which helps him to remember his checkered past.Oskar's father is a German_ who runs a grocer's shop in Danzig and later becomes an undistinguished S.A. man.  But his mother's lover and cousin_ the Pole Jan Bronski_ is dearer to Oskar than Matzerath_ and the boy believes Jan to be his natural father.  Pole or German_ Oskar is born with an almost adult mind.  On the day he is born he hears his parents discussing their plans for his future and decides to thwart them.  At the age of three he stages a fall down the cellar steps and remains for many years three feet tall and in appearance and speech a child.  On the same day Oskar's mother gives him his first tin drum and from then on it is the means of his expression.Drum succeeds drum as the fearful years of the Hitler epoch ebb bloodily away.  With his drum Oskar breaks up Nazi meetings_ with his high-pitched scream he shatters everything from spectacles to plate-glass windows.  For Oskar is an anarchist_ and within the ivory tower of his assumed childishness_ he expresses his individualism in themes that are grotesque_ ribald and sadistic.At the end of the war_ Oskar flees to West Germany where he becomes part of the economic miracle_ working variously as a blak marketeer_ an artist's model_ and a night-club performer.  He has also decided to grow several linches_ and in doing so develops a hunchback.  He becomes successful_ affluent_ even famous_ but behind his new stature lies a feeling of guilt for the deaths of his parents and other past sins.  And so his assumption of the guilt for the murder he did not commit is an act of atonement_ and a realization of the mad state of the modern world in which_ Grass implies_ we are all moral hunchbacks.,,,,,
